"ptp","page_index","viewing_time","test_part"
"sub_027",0,13470.7000000477,"instructions2"
"sub_027",1,23553.1999999881,"instructions2"
"sub_027",2,21264,"instructions2"
"sub_027",3,10630.0999999642,"instructions2"
"sub_028",0,18312.599999994,"instructions1"
"sub_028",1,36310.5,"instructions1"
"sub_028",2,9888.5,"instructions1"
"sub_028",3,5358.90000000596,"instructions1"
"sub_028",4,5144.09999999404,"instructions1"
"sub_028",5,7580.90000000596,"instructions1"
"sub_028",6,15845.599999994,"instructions1"
"sub_028",0,3189.69999998808,"instructions1"
"sub_028",1,39607.5,"instructions1"
"sub_028",2,3480.60000000894,"instructions1"
"sub_028",3,3599.79999999702,"instructions1"
"sub_028",4,3464,"instructions1"
"sub_028",5,4897.79999999702,"instructions1"
"sub_028",4,5485.90000000596,"instructions1"
"sub_028",5,1377.5,"instructions1"
"sub_028",6,2558.89999999106,"instructions1"
"sub_028",0,14331.900000006,"instructions2"
"sub_028",1,27215.700000003,"instructions2"
"sub_028",2,11159.8999999911,"instructions2"
"sub_028",3,2078.90000000596,"instructions2"
"sub_029",0,110325.699999928,"instructions1"
"sub_029",1,25793.8000000715,"instructions1"
"sub_029",2,10166.0999999046,"instructions1"
"sub_029",3,5693.5,"instructions1"
"sub_029",4,5636.10000002384,"instructions1"
"sub_029",5,4690,"instructions1"
"sub_029",6,20392.7000000477,"instructions1"
"sub_029",0,13198.6999999285,"instructions2"
"sub_029",1,28312.2000000477,"instructions2"
"sub_029",2,19989.2000000477,"instructions2"
"sub_029",3,12653,"instructions2"
"sub_030",0,21703.2000000477,"instructions1"
"sub_030",1,27465.2999999523,"instructions1"
"sub_030",2,9139.09999990463,"instructions1"
"sub_030",3,5797.70000004768,"instructions1"
"sub_030",4,9303.5,"instructions1"
"sub_030",5,6685.40000009537,"instructions1"
"sub_030",6,6680.69999980927,"instructions1"
"sub_030",0,15152.5,"instructions2"
"sub_030",1,14637.1000001431,"instructions2"
"sub_030",2,11837.2999999523,"instructions2"
"sub_030",3,20222.2999999523,"instructions2"
"sub_031",0,13353.5,"instructions1"
"sub_031",1,16003.3000001907,"instructions1"
"sub_031",2,7523.7999997139,"instructions1"
"sub_031",3,2344.7000002861,"instructions1"
"sub_031",2,2124.09999990463,"instructions1"
"sub_031",3,4471.7999997139,"instructions1"
"sub_031",4,6208.5,"instructions1"
"sub_031",5,7475.80000019073,"instructions1"
"sub_031",6,4788,"instructions1"
"sub_031",0,9709.10000038147,"instructions2"
"sub_031",1,9180.19999980927,"instructions2"
"sub_031",2,7219.59999990463,"instructions2"
"sub_031",3,40864.0999999046,"instructions2"
"sub_032",0,20046.2,"instructions1"
"sub_032",1,19604.2,"instructions1"
"sub_032",2,7091.10000000009,"instructions1"
"sub_032",3,5089.80000000005,"instructions1"
"sub_032",4,7919,"instructions1"
"sub_032",5,10025.5,"instructions1"
"sub_032",6,9767.59999999986,"instructions1"
"sub_032",0,12955.6000000001,"instructions2"
"sub_032",1,22145.5,"instructions2"
"sub_032",2,16485.8999999999,"instructions2"
"sub_032",3,5266.40000000014,"instructions2"
"sub_033",0,1550,"instructions1"
"sub_033",1,11470.7000000477,"instructions1"
"sub_033",2,2935,"instructions1"
"sub_033",3,1666.29999995232,"instructions1"
"sub_033",4,2517.60000014305,"instructions1"
"sub_033",5,3017.69999980927,"instructions1"
"sub_033",6,3367.70000004768,"instructions1"
"sub_033",0,2876,"instructions2"
"sub_033",1,4651.39999985695,"instructions2"
"sub_033",2,9453.10000014305,"instructions2"
"sub_033",3,2867.59999990463,"instructions2"
"sub_034",0,14672,"instructions1"
"sub_034",1,19303,"instructions1"
"sub_034",2,5774,"instructions1"
"sub_034",3,4223,"instructions1"
"sub_034",4,8678,"instructions1"
"sub_034",5,5100,"instructions1"
"sub_034",6,9096,"instructions1"
"sub_034",0,975,"instructions1"
"sub_034",1,2450,"instructions1"
"sub_034",2,792,"instructions1"
"sub_034",3,1007,"instructions1"
"sub_034",4,604,"instructions1"
"sub_034",5,487,"instructions1"
"sub_034",6,545,"instructions1"
"sub_034",0,5009,"instructions2"
"sub_034",1,5859,"instructions2"
"sub_034",2,2636,"instructions2"
"sub_034",3,4353,"instructions2"
"sub_035",0,14849.8999996185,"instructions1"
"sub_035",1,22871.7000002861,"instructions1"
"sub_035",2,10075.5,"instructions1"
"sub_035",3,4782.40000009537,"instructions1"
"sub_035",4,6791.59999990463,"instructions1"
"sub_035",5,10590.2999997139,"instructions1"
"sub_035",6,11184,"instructions1"
"sub_035",0,17327.9000000954,"instructions2"
"sub_035",1,25473,"instructions2"
"sub_035",2,30544.5999999046,"instructions2"
"sub_035",3,4096.5,"instructions2"
"sub_036",0,122532.400000006,"instructions1"
"sub_036",1,31916,"instructions1"
"sub_036",2,14971,"instructions1"
"sub_036",3,7767.09999999404,"instructions1"
"sub_036",4,8739.19999998808,"instructions1"
"sub_036",5,41015.2000000179,"instructions1"
"sub_036",6,20978.400000006,"instructions1"
"sub_036",0,20424.3000000119,"instructions2"
"sub_036",1,7364.30000001192,"instructions2"
"sub_036",2,6963.29999998212,"instructions2"
"sub_036",3,5419.5,"instructions2"
"sub_037",0,13126.3999999911,"instructions1"
"sub_037",1,20159.3000000119,"instructions1"
"sub_037",2,8587.69999998808,"instructions1"
"sub_037",3,4900.40000000596,"instructions1"
"sub_037",4,4987,"instructions1"
"sub_037",5,5346.5,"instructions1"
"sub_037",6,3465.20000000298,"instructions1"
"sub_037",0,15059.6999999881,"instructions2"
"sub_037",1,11487.3000000119,"instructions2"
"sub_037",2,10647,"instructions2"
"sub_037",3,8419.69999998808,"instructions2"
"sub_038",0,19030.8000000119,"instructions1"
"sub_038",1,46771.5,"instructions1"
"sub_038",2,3006,"instructions1"
"sub_038",3,2304.59999999404,"instructions1"
"sub_038",4,3700,"instructions1"
"sub_038",5,3542,"instructions1"
"sub_038",6,1906.30000001192,"instructions1"
"sub_038",0,7476.40000000596,"instructions2"
"sub_038",1,10135.900000006,"instructions2"
"sub_038",2,4570.59999999404,"instructions2"
"sub_038",3,3213,"instructions2"
"sub_039",0,3491,"instructions1"
"sub_039",1,75279.7000002861,"instructions1"
"sub_039",2,21624.2999997139,"instructions1"
"sub_039",3,6439.60000038147,"instructions1"
"sub_039",4,7639.7999997139,"instructions1"
"sub_039",5,13048.0999999046,"instructions1"
"sub_039",6,32616.3000001907,"instructions1"
"sub_039",0,1578.59999990463,"instructions1"
"sub_039",1,11624.5,"instructions1"
"sub_039",2,5366.59999990463,"instructions1"
"sub_039",3,2264.5,"instructions1"
"sub_039",4,3087.90000009537,"instructions1"
"sub_039",5,5040,"instructions1"
"sub_039",6,1752.09999990463,"instructions1"
"sub_039",0,10717.7999997139,"instructions2"
"sub_039",1,22183.6000003815,"instructions2"
"sub_039",2,10415.5,"instructions2"
"sub_039",3,7695.89999961853,"instructions2"
"sub_040",0,59667.5,"instructions1"
"sub_040",1,33919.8000000003,"instructions1"
"sub_040",2,36391.8999999999,"instructions1"
"sub_040",3,4800,"instructions1"
"sub_040",4,6480.20000000019,"instructions1"
"sub_040",5,13551.8999999999,"instructions1"
"sub_040",6,7336.10000000009,"instructions1"
"sub_040",0,49887.7999999998,"instructions2"
"sub_040",1,45487.8000000003,"instructions2"
"sub_040",2,135615.9,"instructions2"
"sub_040",3,4136.10000000009,"instructions2"
"sub_041",0,12651.1000001431,"instructions1"
"sub_041",1,13864.5999999046,"instructions1"
"sub_041",2,6513,"instructions1"
"sub_041",3,4431.29999995232,"instructions1"
"sub_041",4,6648.30000019073,"instructions1"
"sub_041",5,5680.79999995232,"instructions1"
"sub_041",6,4207.89999985695,"instructions1"
"sub_041",0,2053.40000009537,"instructions1"
"sub_041",1,5824.09999990463,"instructions1"
"sub_041",2,2616.70000004768,"instructions1"
"sub_041",3,2111.79999995232,"instructions1"
"sub_041",4,1167.70000004768,"instructions1"
"sub_041",5,1039.79999995232,"instructions1"
"sub_041",6,2368,"instructions1"
"sub_041",0,20815.1000001431,"instructions2"
"sub_041",1,14840.3999998569,"instructions2"
"sub_041",2,7079.10000014305,"instructions2"
"sub_041",3,9168.39999985695,"instructions2"
"sub_042",0,19824,"instructions1"
"sub_042",1,20982,"instructions1"
"sub_042",2,10295,"instructions1"
"sub_042",3,5073,"instructions1"
"sub_042",4,6555,"instructions1"
"sub_042",5,5496,"instructions1"
"sub_042",6,11908,"instructions1"
"sub_042",0,7524,"instructions2"
"sub_042",1,10406,"instructions2"
"sub_042",2,5424,"instructions2"
"sub_042",3,9928,"instructions2"
"sub_043",0,20947.6,"instructions1"
"sub_043",1,30191.6,"instructions1"
"sub_043",2,5768.60000000009,"instructions1"
"sub_043",3,5079.59999999998,"instructions1"
"sub_043",4,7496.5,"instructions1"
"sub_043",5,7030.59999999998,"instructions1"
"sub_043",6,4424.40000000002,"instructions1"
"sub_043",0,13333.5,"instructions2"
"sub_043",1,36335.5,"instructions2"
"sub_043",2,30719.7,"instructions2"
"sub_043",3,13072.1,"instructions2"
"sub_044",0,10757.099999994,"instructions1"
"sub_044",1,89005.6999999881,"instructions1"
"sub_044",2,8665.80000001192,"instructions1"
"sub_044",3,5607.30000001192,"instructions1"
"sub_044",4,7036.29999998212,"instructions1"
"sub_044",5,9418.80000001192,"instructions1"
"sub_044",6,6083.69999998808,"instructions1"
"sub_044",0,14038.8000000119,"instructions2"
"sub_044",1,13825.2999999821,"instructions2"
"sub_044",2,9682.70000001788,"instructions2"
"sub_044",3,12474.6999999881,"instructions2"
"sub_045",0,18166.1999999881,"instructions1"
"sub_045",1,33620.6000000238,"instructions1"
"sub_045",2,22603.6999999881,"instructions1"
"sub_045",3,6022.39999997616,"instructions1"
"sub_045",4,10051.6000000238,"instructions1"
"sub_045",5,11492.8000000119,"instructions1"
"sub_045",6,3480.39999997616,"instructions1"
"sub_045",0,9423.5,"instructions2"
"sub_045",1,14121.6999999881,"instructions2"
"sub_045",2,3187.70000004768,"instructions2"
"sub_045",3,10269.2999999523,"instructions2"
"sub_046",0,8423.69999998808,"instructions1"
"sub_046",1,12453,"instructions1"
"sub_046",2,4663.90000000596,"instructions1"
"sub_046",3,3801,"instructions1"
"sub_046",4,9813.90000000596,"instructions1"
"sub_046",5,14859.6999999881,"instructions1"
"sub_046",6,4316.19999998808,"instructions1"
"sub_046",0,7138,"instructions2"
"sub_046",1,10659.900000006,"instructions2"
"sub_046",2,8207,"instructions2"
"sub_046",3,5070,"instructions2"
"sub_047",0,12697.3949999956,"instructions1"
"sub_047",1,28728.8150000095,"instructions1"
"sub_047",2,14462.429999985,"instructions1"
"sub_047",3,6006.14000001224,"instructions1"
"sub_047",4,9042.10500000045,"instructions1"
"sub_047",5,7474.11999999895,"instructions1"
"sub_047",6,23932.6899999869,"instructions1"
"sub_047",0,2300.27500001597,"instructions1"
"sub_047",1,2803.19999999483,"instructions1"
"sub_047",2,1125.77499999315,"instructions1"
"sub_047",3,1144.28000000771,"instructions1"
"sub_047",4,802.10500000976,"instructions1"
"sub_047",5,919.854999985546,"instructions1"
"sub_047",6,3413.78000000259,"instructions1"
"sub_047",0,19040.2549999999,"instructions2"
"sub_047",1,14031.175000011,"instructions2"
"sub_047",2,13734.7500000033,"instructions2"
"sub_047",3,8847.71000000183,"instructions2"
"sub_048",0,5241.89999999851,"instructions1"
"sub_048",1,21831,"instructions1"
"sub_048",2,4834,"instructions1"
"sub_048",3,4550.39999999851,"instructions1"
"sub_048",4,7335.40000000224,"instructions1"
"sub_048",5,7549.80000000075,"instructions1"
"sub_048",6,14092.5999999978,"instructions1"
"sub_048",0,2015.69999999925,"instructions2"
"sub_048",1,8636.40000000224,"instructions2"
"sub_048",2,2918.89999999851,"instructions2"
"sub_048",3,2769.89999999851,"instructions2"
"sub_049",0,5991.79999995232,"instructions1"
"sub_049",1,13498.0999999046,"instructions1"
"sub_049",2,5779.90000009537,"instructions1"
"sub_049",3,3403.89999985695,"instructions1"
"sub_049",4,2916,"instructions1"
"sub_049",5,5824.10000014305,"instructions1"
"sub_049",6,5710.20000004768,"instructions1"
"sub_049",0,1506.80000019073,"instructions1"
"sub_049",1,10243.7999999523,"instructions1"
"sub_049",2,4007.89999985695,"instructions1"
"sub_049",3,1443.90000009537,"instructions1"
"sub_049",4,2582.29999995232,"instructions1"
"sub_049",5,6309.70000004768,"instructions1"
"sub_049",6,1352.5,"instructions1"
"sub_049",0,6833.79999995232,"instructions2"
"sub_049",1,9285.29999995232,"instructions2"
"sub_049",2,5068.30000019073,"instructions2"
